"Run Fondo";"nom_fondo";"fecha";"nemotecnico_instrumento";"nombre_emisor";"codigo_pais_emisor";"tipo_instrumentos";"fecha_vencimiento";"situacion_instrumento";"clasificacion_riesgo";"nombre_grupo_empresarial";"cantidad_unidades";"tipo_unidades";"valor_tipo_instrumento";"codigo_valorizacion";"base_tasa";"tipo_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_total_activos_emisor";"porcentaje_total_activos_fondo"
"8206";ACC. LATINOAMERICANA;2023-06-30;LIVEPOLC MM;El puerto de Liverpool SA;MX;ACE;;"1";NA;El puerto de Liverpool SA;1611.00;CA;4882.90;"3";0;NA;7866;MXN;CL;0.000;0.000;0.211
"8206";ACC. LATINOAMERICANA;2023-06-30;LREN3 BZ;LOJAS RENNER S.A.;BR;ACE;;"1";NA;LOJAS RENNER S.A.;6853.00;CA;3347.22;"3";0;NA;22938;BRL;CL;0.000;0.000;0.615
"8206";ACC. LATINOAMERICANA;2023-06-30;NEMAKA MM;ALFA S.A.;MX;ACE;;"1";NA;ALFA S.A.;58150.00;CA;191.46;"3";0;NA;11133;MXN;CL;0.000;0.000;0.299
"8206";ACC. LATINOAMERICANA;2023-06-30;OMAB MM;Grupo Aeroportuario del Centro;MX;ACE;;"1";NA;Grupo Aeroportuario del Centro;4896.00;CA;8514.07;"3";0;NA;41685;MXN;CL;0.000;0.000;1.118
"8206";ACC. LATINOAMERICANA;2023-06-30;PETR3 BZ;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";BBB;PETROLEO BRASILEIRO S.A.;95.00;CA;5539.65;"3";0;NA;526;BRL;CL;0.000;0.000;0.014
"8206";ACC. LATINOAMERICANA;2023-06-30;PETR4 BZ;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";BBB;PETROLEO BRASILEIRO S.A.;13293.00;CA;4942.18;"3";0;NA;65696;BRL;CL;0.000;0.000;1.762
"8206";ACC. LATINOAMERICANA;2023-06-30;PETZ3 BZ;PET CENTER COMERCIO E PARTIC;BR;ACE;;"1";BBB;PET CENTER COMERCIO E PARTIC;700.00;CA;1101.24;"3";0;NA;771;BRL;CL;0.000;0.000;0.021
"8206";ACC. LATINOAMERICANA;2023-06-30;PRIO3 BZ;HRT Participacoes em Petroleo;BR;ACE;;"1";NA;HRT Participacoes em Petroleo;6000.00;CA;6205.75;"3";0;NA;37235;BRL;CL;0.000;0.000;0.998
"8206";ACC. LATINOAMERICANA;2023-06-30;RADL3 BZ;DROGASIL SA;BR;ACE;;"1";NA;DROGASIL SA;3744.00;CA;4953.89;"3";0;NA;18547;BRL;CL;0.000;0.000;0.497
"8206";ACC. LATINOAMERICANA;2023-06-30;RAIL3 BZ;RUMO SA;BR;ACE;;"1";D;RUMO SA;9000.00;CA;3715.42;"3";0;NA;33439;BRL;CL;0.000;0.000;0.897
"8206";ACC. LATINOAMERICANA;2023-06-30;RENT3 BZ;LOCALIZA RENT A CAR;BR;ACE;;"1";BBB;LOCALIZA RENT A CAR;4000.00;CA;11464.24;"3";0;NA;45857;BRL;CL;0.000;0.000;1.230
"8206";ACC. LATINOAMERICANA;2023-06-30;SBSP3 BZ;CIA SANEAMENTO BASICO;BR;ACE;;"1";BB;CIA SANEAMENTO BASICO;1400.00;CA;9467.62;"3";0;NA;13255;BRL;CL;0.000;0.000;0.355
"8206";ACC. LATINOAMERICANA;2023-06-30;SITES1 MM;OPERADORA DE SITES MEX- A-1;MX;ACE;;"1";NA;OPERADORA DE SITES MEX- A-1;345.00;CA;762.56;"3";0;NA;263;MXN;CL;0.000;0.000;0.007
"8206";ACC. LATINOAMERICANA;2023-06-30;SQIA3 BZ;SINQIA SA;BR;ACE;;"1";D;SINQIA SA;2937.00;CA;3700.36;"3";0;NA;10868;BRL;CL;0.000;0.000;0.291
"8206";ACC. LATINOAMERICANA;2023-06-30;TOTS3 BZ;TOTVS SA;BR;ACE;;"1";NA;TOTVS SA;3700.00;CA;5017.49;"3";0;NA;18565;BRL;CL;0.000;0.000;0.498
"8206";ACC. LATINOAMERICANA;2023-06-30;VALE US;VALE SA-SP ADR;US;ADR;;"1";A;VALE SA-SP ADR;2072.00;CA;10758.28;"3";0;NA;22291;PROM;US;0.000;0.000;0.598
"8206";ACC. LATINOAMERICANA;2023-06-30;VALE3 BZ;VALE SA-SP ADR;BR;ACE;;"1";A;VALE SA-SP ADR;2939.00;CA;10747.93;"3";0;NA;31588;BRL;CL;0.000;0.000;0.847
"8206";ACC. LATINOAMERICANA;2023-06-30;VBBR3 BZ;VIBRA ENERGIA SA;BR;ACE;;"1";BBB;VIBRA ENERGIA SA;6300.00;CA;3020.87;"3";0;NA;19031;BRL;CL;0.000;0.000;0.510
"8206";ACC. LATINOAMERICANA;2023-06-30;VESTA* MM;Corporation Inmobiliaria Vesta;MX;ACE;;"1";NA;Corporation Inmobiliaria Vesta;842.00;CA;2599.44;"3";0;NA;2189;MXN;CL;0.000;0.000;0.059
"8206";ACC. LATINOAMERICANA;2023-06-30;XP US;XP INC - CLASS A;US;ACE;;"1";NA;XP INC - CLASS A;46.00;CA;18806.93;"3";0;NA;865;PROM;US;0.000;0.000;0.023
"8247";ACCIONES LATAM;2023-06-30;EASCLEA;EUROAMERICA AM SICAV;LU;CFME;;"1";NA;NA;31036.24;CU;65519.67;"3";0;NA;2033484;PROM;LU;8.813;0.000;20.558
"8247";ACCIONES LATAM;2023-06-30;BBAS3 BZ EQUITY;GRAN BRETANA;BR;ACE;;"1";NA;NA;11478.00;CA;8267.64;"3";0;NA;94896;PROM;BR;0.000;0.000;0.959
"8247";ACCIONES LATAM;2023-06-30;EAESLEA;EUROAMERICA AM SICAV - ESG LAT;LU;CFME;;"1";NA;NA;29793.40;CU;66690.10;"3";0;NA;1986925;PROM;LU;0.042;0.000;20.087
"8247";ACCIONES LATAM;2023-06-30;EC;ECOPETROL S.A.;CO;ADR;;"1";NA;NA;19896.00;CA;8217.02;"3";0;NA;163486;PROM;CO;0.000;0.000;1.653
"8247";ACCIONES LATAM;2023-06-30;PBR;PETROBRAS;BR;ADR;;"1";NA;NA;27158.00;CA;11086.96;"3";0;NA;301100;PROM;BR;0.000;0.000;3.044
"8247";ACCIONES LATAM;2023-06-30;VALE;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;80818.00;CA;10758.28;"3";0;NA;869463;PROM;BR;0.000;0.000;8.790
"8434";AMERICA LATINA;2023-06-30;ILF;iShares S&P Latin America 40 I;US;ETFA;;"1";NA;NA;23200.00;PROM;21781.10;"3";0;NA;505322;PROM;US;0.050;0.000;7.612
"8434";AMERICA LATINA;2023-06-30;LULAEBU;BCI AM SICAV LAT EF-BCI US A;LU;CFME;;"1";NA;NA;59417.01;PROM;75772.90;"3";0;NA;4502199;PROM;US;0.020;0.000;67.818
"8482";LATAM;2023-06-30;EWW US Equity;ISHARES MSCI MEXICO CAPPED ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;2680.00;PROM;49847.22;"3";0;NA;133591;PROM;US;0.013;0.017;10.605
"8482";LATAM;2023-06-30;EWZ US Equity;ISHARE BRAZIL;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;11550.00;PROM;25997.83;"3";0;NA;300275;PROM;US;0.010;0.005;23.837
"8482";LATAM;2023-06-30;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;2800.00;PROM;12073.00;"3";0;NA;33804;PROM;US;0.000;0.028;2.684
"8482";LATAM;2023-06-30;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;2400.00;PROM;12073.00;"3";0;NA;28975;PROM;US;0.000;0.024;2.300
"8482";LATAM;2023-06-30;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;19200.00;PROM;12073.00;"3";0;NA;231802;PROM;US;0.000;0.191;18.402
"8482";LATAM;2023-06-30;ILF US Equity;ISHARES LATIN AMERICA 40 ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;12550.00;PROM;21781.10;"3";0;NA;273353;PROM;US;0.058;0.016;21.700
"8537";BICE LATAM;2023-06-30;ALPEKA MM;ALPEK SA DE CV;MX;ACE;;"1";BB;NA;30120.00;MXN;797.20;"3";0;NA;24012;MXN;MX;0.000;0.000;0.337
"8537";BICE LATAM;2023-06-30;AC* MM;ARCA CONTINENTAL SAB DE CV;MX;ACE;;"1";NA;NA;3942.00;MXN;8236.00;"3";0;NA;32466;MXN;MX;0.000;0.000;0.455
"8537";BICE LATAM;2023-06-30;ALSEA* MM;ALSEA SAB de CV;MX;ACE;;"1";NA;NA;8724.00;MXN;2598.50;"3";0;NA;22669;MXN;MX;0.000;0.000;0.318
"8537";BICE LATAM;2023-06-30;ASURB MM;GRUPO AEROPORTUARIOSURESTE;MX;ACE;;"1";NA;NA;1975.00;MXN;22338.89;"3";0;NA;44119;MXN;MX;0.001;0.000;0.619
"8537";BICE LATAM;2023-06-30;AXL CN;ARROW EXPLORATION CORP;CA;ACE;;"1";NA;NA;2664.00;CAD;221.07;"3";0;NA;589;CAD;CA;0.004;0.000;0.008
"8537";BICE LATAM;2023-06-30;B3SA3 BS;BRASIL BOLSA BALCO;BR;ACE;;"1";NA;NA;104973.00;BRL;2445.15;"3";0;NA;256675;BRL;BR;0.005;0.012;3.600
"8537";BICE LATAM;2023-06-30;BAP US;CREDICORP LTD.;US;ACE;;"1";BBB;NA;126.00;PROM;118357.08;"3";0;NA;14913;PROM;US;0.000;0.000;0.209
"8537";BICE LATAM;2023-06-30;BBSE3 BS;BB SEGURIDADE PARTICIPACOES;BR;ACE;;"1";NA;NA;10229.00;BRL;5149.70;"3";0;NA;52676;BRL;BR;0.000;0.000;0.739
"8537";BICE LATAM;2023-06-30;BIMBOA MM;GRUPO BIMBO;MX;ACE;;"1";NA;NA;10442.00;MXN;4290.27;"3";0;NA;44799;MXN;MX;0.000;0.000;0.628
"8537";BICE LATAM;2023-06-30;CA6979001329;PAN AMERICAN SILVER CORP;CA;ACE;;"1";NA;NA;50.00;CAD;308.96;"3";0;NA;15;CAD;CA;0.000;0.000;0.000
"8537";BICE LATAM;2023-06-30;CCRO3 BS;CCR SA;BR;ACE;;"1";NA;NA;18273.00;BRL;2351.42;"3";0;NA;42967;BRL;BR;0.000;0.000;0.603
"8537";BICE LATAM;2023-06-30;CPFE3 BS;CPFL ENERGIA SA;BR;ACE;;"1";NA;NA;3354.00;BRL;5755.55;"3";0;NA;19304;BRL;BR;0.000;0.000;0.271
"8537";BICE LATAM;2023-06-30;CSAN3 BS;COSAN S.A;BR;ACE;;"1";NA;NA;7398.00;BRL;2989.07;"3";0;NA;22113;BRL;BR;0.000;0.000;0.310
"8537";BICE LATAM;2023-06-30;EGIE3 BS;ENGIE BRASIL ENERGIA SA;BR;ACE;;"1";NA;NA;2610.00;BRL;7646.73;"3";0;NA;19958;BRL;BR;0.000;0.000;0.280
"8537";BICE LATAM;2023-06-30;ENGI11 BS;ENERGISA SA-UNITS;BR;ACE;;"1";NA;NA;6289.00;BRL;8401.53;"3";0;NA;52837;BRL;BR;0.000;0.000;0.741
"8537";BICE LATAM;2023-06-30;EQTL3 BS;EQUATORIAL ENERGIA ON;BR;ACE;;"1";NA;NA;20722.00;BRL;5380.66;"3";0;NA;111498;BRL;BR;0.000;0.000;1.564
"8537";BICE LATAM;2023-06-30;ERJ US;EMPRESA BRASILEIRA DE AERONA;BR;ADR;;"1";NA;NA;3120.00;PROM;12393.66;"3";0;NA;38668;PROM;BR;0.000;0.000;0.542
"8537";BICE LATAM;2023-06-30;EWW US;ISHARES MSCI MEXICO CAPPED;US;ETFA;;"1";NA;NA;691.00;PROM;49847.22;"3";0;NA;34444;PROM;US;0.000;0.000;0.483
"8537";BICE LATAM;2023-06-30;EWZ US;ISHARE MSCI BRAZIL CAPPED ETF;US;ETFA;;"1";NA;NA;1599.00;PROM;25997.83;"3";0;NA;41571;PROM;US;0.000;0.000;0.583
"8537";BICE LATAM;2023-06-30;FUNO11 MM;FIBRA UNO ADMINISTRACION S.A.;MX;ACE;;"1";NA;NA;37755.00;MXN;1170.29;"3";0;NA;44184;MXN;MX;0.001;0.000;0.620
"8537";BICE LATAM;2023-06-30;GAPB MM;GRUPO AEROPORT DEL PACIFICO SA;MX;ACE;;"1";NA;NA;7665.00;MXN;14381.88;"3";0;NA;110237;MXN;MX;0.002;0.000;1.546
"8537";BICE LATAM;2023-06-30;GCARSOA1 MM;GRUPO CARSO;MX;ACE;;"1";NA;NA;5963.00;MXN;5820.53;"3";0;NA;34708;MXN;MX;0.000;0.000;0.487
"8537";BICE LATAM;2023-06-30;GCC* MM;GRUPO CEMENTOS CHIHUAHUA-B;MX;ACE;;"1";BBB;NA;3237.00;MXN;6865.37;"3";0;NA;22223;MXN;MX;0.001;0.000;0.312
"8537";BICE LATAM;2023-06-30;GENTERA* MM;GENTERA SAB de CV;MX;ACE;;"1";NA;NA;28441.00;MXN;858.99;"3";0;NA;24431;MXN;MX;0.000;0.000;0.343
"8537";BICE LATAM;2023-06-30;GFINBURO MM;GRUPO FINANCIERO INBURSA;MX;ACE;;"1";NA;NA;29945.00;MXN;1903.35;"3";0;NA;56996;MXN;MX;0.000;0.000;0.799
"8537";BICE LATAM;2023-06-30;GFNORTEO MM;GRUPO FINANCIERO BANORTE;MX;ACE;;"1";NA;NA;44315.00;MXN;6610.24;"3";0;NA;292933;MXN;MX;0.002;0.000;4.108
"8537";BICE LATAM;2023-06-30;GGB US;GERDAU S.A;BR;ADR;;"1";NA;NA;16756.00;PROM;4184.67;"3";0;NA;70118;PROM;BR;0.000;0.047;0.983
"8537";BICE LATAM;2023-06-30;GMEXICOBMM;GRUPO MINERO MEXICO S.A.;MX;ACE;;"1";NA;NA;44649.00;MXN;3857.73;"3";0;NA;172244;MXN;MX;0.001;0.000;2.416
"8537";BICE LATAM;2023-06-30;GRUMAB MM;GRUMA SAB DE CV;MX;ACE;;"1";BBB;NA;2499.00;MXN;12862.85;"3";0;NA;32144;MXN;MX;0.001;0.000;0.451
"8537";BICE LATAM;2023-06-30;HAPV3 BS;HAPVIDA PARTICIPACOES E INVE;BR;ACE;;"1";NA;NA;37121.00;BRL;733.04;"3";0;NA;27211;BRL;BR;0.000;0.000;0.382
"8537";BICE LATAM;2023-06-30;HYPE3 BS;HYPERA SA;BR;ACE;;"1";NA;NA;3040.00;BRL;7700.29;"3";0;NA;23409;BRL;BR;0.000;0.000;0.328
"8537";BICE LATAM;2023-06-30;ITSA4 BS;ITAUSA SA;BR;ACE;;"1";NA;NA;74452.00;PROM;1613.36;"3";0;NA;120118;PROM;BR;0.000;0.000;1.685
"8537";BICE LATAM;2023-06-30;ITUB US;ITAU UNIBANCO BANCO MULTIPLO;BR;ADR;;"1";NA;NA;84742.00;PROM;4729.79;"3";0;NA;400812;PROM;BR;0.000;0.000;5.621
"8537";BICE LATAM;2023-06-30;KIMBERA MM;KIMBERLY CLARK DE MEXICO;MX;ACE;;"1";NA;NA;41033.00;MXN;1782.11;"3";0;NA;73125;MXN;MX;0.000;0.000;1.026
"8537";BICE LATAM;2023-06-30;KOFUBL MM;COCA-COLA FEMSA S.A.;MX;ACE;;"1";A;NA;1722.00;MXN;6697.78;"3";0;NA;11534;MXN;MX;0.000;0.000;0.162
"8537";BICE LATAM;2023-06-30;LASITEB1 MM;SITIOS LATINOAMERICA SAB DE;MX;ACE;;"1";NA;NA;15900.00;MXN;323.00;"3";0;NA;5136;MXN;MX;0.000;0.000;0.072
"8537";BICE LATAM;2023-06-30;LREN3 BS;LOJAS RENNER S.A.;BR;ACE;;"1";NA;NA;14295.00;BRL;3347.22;"3";0;NA;47849;BRL;BR;0.000;0.000;0.671
"8537";BICE LATAM;2023-06-30;MELI US;MERCADOLIBRE INC;US;ACE;;"1";NA;NA;37.00;PROM;949646.43;"3";0;NA;35137;PROM;US;0.000;0.000;0.493
"8537";BICE LATAM;2023-06-30;MGLU3 BS;MAGAZINE LUIZA SA;BR;ACE;;"1";NA;NA;44006.00;BRL;564.01;"3";0;NA;24820;BRL;BR;0.003;0.002;0.348
"8537";BICE LATAM;2023-06-30;NTCO3 BS;NATURA &CO HOLDING S.A.;BR;ACE;;"1";NA;NA;13106.00;BRL;2801.63;"3";0;NA;36718;BRL;BR;0.000;0.000;0.515
"8537";BICE LATAM;2023-06-30;PBR US;PETROLEO BRASILEIRO S.A;BR;ADR;;"1";NA;NA;57253.00;PROM;11086.96;"3";0;NA;634762;PROM;BR;0.000;0.423;8.902
"8537";BICE LATAM;2023-06-30;PRIO3 BS;PETRO RIO SA;BR;ACE;;"1";NA;NA;9783.00;BRL;6205.75;"3";0;NA;60711;BRL;BR;0.000;0.000;0.851
"8537";BICE LATAM;2023-06-30;RADL3 BS;RAIA DROGASIL SA;BR;ACE;;"1";NA;NA;22746.00;BRL;4953.89;"3";0;NA;112681;BRL;BR;0.000;0.000;1.580
"8537";BICE LATAM;2023-06-30;RAIL3 BS;RUMO SA;BR;ACE;;"1";NA;NA;19232.00;BRL;3715.42;"3";0;NA;71455;BRL;BR;0.000;0.000;1.002
"8537";BICE LATAM;2023-06-30;RDOR3 BS;REDE DOR SAO LUIZ SA;BR;ACE;;"1";NA;NA;2306.00;BRL;5509.53;"3";0;NA;12705;BRL;BR;0.000;0.000;0.178
"8537";BICE LATAM;2023-06-30;RELAPAC1;REFINERIA LA PAMPILLA - RELAPA;PE;ACE;;"1";NA;NA;116742.00;PEN;32.52;"3";0;NA;3796;PEN;PE;0.001;0.000;0.053
"8537";BICE LATAM;2023-06-30;RENT3 BS;LOCALIZA RENT A CAR;BR;ACE;;"1";NA;NA;14194.00;BRL;11464.24;"3";0;NA;162723;BRL;BR;0.002;0.023;2.282
"8537";BICE LATAM;2023-06-30;SCCO US;SOUTHERN COPPER CORP;US;ACE;;"1";BBB;NA;1520.00;PROM;57511.09;"3";0;NA;87417;PROM;US;0.000;0.000;1.226
"8537";BICE LATAM;2023-06-30;TOTS3 BS;TOTVS SA;BR;ACE;;"1";NA;NA;6174.00;BRL;5017.49;"3";0;NA;30978;BRL;BR;0.000;0.000;0.434
"8537";BICE LATAM;2023-06-30;VALE US;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;47459.00;PROM;10758.28;"3";0;NA;510577;PROM;BR;0.000;0.000;7.160
"8537";BICE LATAM;2023-06-30;VAMO3 BS;VAMOS LOCACAO DE CAMINHOES M;BR;ACE;;"1";NA;NA;8193.00;BRL;2026.74;"3";0;NA;16605;BRL;BR;0.000;0.000;0.233
"8537";BICE LATAM;2023-06-30;VBBR3 BS;VIBRA ENERGIA SA;BR;ACE;;"1";NA;NA;5528.00;BRL;3020.87;"3";0;NA;16699;BRL;BR;0.000;0.000;0.234
"8537";BICE LATAM;2023-06-30;VESTA* MM;CORP. INM. VESTA SAB;MX;ACE;;"1";NA;NA;5325.00;MXN;2599.44;"3";0;NA;13842;MXN;MX;0.001;0.000;0.194
"8537";BICE LATAM;2023-06-30;VIV US;VIVO PARTICIPACOES SA;BR;ADR;;"1";NA;NA;2142.00;PROM;7319.16;"3";0;NA;15678;PROM;BR;0.000;0.000;0.220
"8537";BICE LATAM;2023-06-30;WALMEX* MM;WALMART DE MEXICO S.A. DE C.V.;MX;ACE;;"1";NA;NA;65360.00;MXN;3170.07;"3";0;NA;207196;MXN;MX;0.000;0.000;2.906
"8537";BICE LATAM;2023-06-30;WEGE3 BS;WEG S.A.;BR;ACE;;"1";NA;NA;28969.00;BRL;6317.88;"3";0;NA;183023;BRL;BR;0.000;0.000;2.567
"8537";BICE LATAM;2023-06-30;ABEV US;AMBEV S.A.;BR;ADR;;"1";NA;NA;54849.00;PROM;2549.28;"3";0;NA;139825;PROM;BR;0.000;0.000;1.961
"8537";BICE LATAM;2023-06-30;AMX US;AMERICA MOVIL S.A.;MX;ADR;;"1";AA;NA;22317.00;PROM;17347.92;"3";0;NA;387154;PROM;MX;0.000;0.258;5.430
"8537";BICE LATAM;2023-06-30;ASAI US;SENDAS DISTRIBUIDORA SA-W/I;US;ADR;;"1";NA;NA;2769.00;PROM;11551.92;"3";0;NA;31987;PROM;US;0.000;0.000;0.449
"8537";BICE LATAM;2023-06-30;BBD US;BANCO BRADESCO;BR;ADR;;"1";AA;NA;68283.00;PROM;2773.74;"3";0;NA;189399;PROM;BR;0.000;0.126;2.656
"8537";BICE LATAM;2023-06-30;BDORY US;BANCO DO BRASIL SA;BR;ADR;;"1";NA;NA;16688.00;PROM;8249.08;"3";0;NA;137661;PROM;BR;0.000;0.000;1.931
"8537";BICE LATAM;2023-06-30;BPAC11 BS;BANCO BTG PACTUAL SA-UNIT;BR;ADR;;"1";NA;NA;10311.00;BRL;5263.51;"3";0;NA;54272;BRL;BR;0.000;0.000;0.761
"8537";BICE LATAM;2023-06-30;CIB US;BANCOLOMBIA S.A;US;ADR;;"1";NA;NA;1664.00;PROM;21388.29;"3";0;NA;35590;PROM;US;0.000;0.000;0.499
"8537";BICE LATAM;2023-06-30;CIG US;COMP. ENERGETICA DE MINAS G;BR;ADR;;"1";NA;NA;7491.00;PROM;2108.37;"3";0;NA;15794;PROM;BR;0.000;0.011;0.222
"8537";BICE LATAM;2023-06-30;CX US;CEMEX SAB DE CV;MX;ADR;;"1";NA;NA;14279.00;PROM;5675.75;"3";0;NA;81044;PROM;MX;0.000;0.000;1.137
"8537";BICE LATAM;2023-06-30;EBR US;CENTRAIS ELEC BRAS-SP ADR CM;BR;ADR;;"1";NA;NA;19743.00;PROM;6629.73;"3";0;NA;130891;PROM;BR;0.000;0.000;1.836
"8537";BICE LATAM;2023-06-30;EC US;ECOPETROL;CO;ADR;;"1";NA;NA;3402.00;PROM;8217.02;"3";0;NA;27954;PROM;CO;0.000;0.000;0.392
"8537";BICE LATAM;2023-06-30;FMX US;FEMSA;MX;ADR;;"1";NA;NA;3210.00;PROM;88855.99;"3";0;NA;285228;PROM;MX;0.000;0.000;4.000
"8537";BICE LATAM;2023-06-30;SBS US;SABESP;BR;ADR;;"1";NA;NA;5020.00;PROM;9491.65;"3";0;NA;47648;PROM;BR;0.000;0.000;0.668
"8537";BICE LATAM;2023-06-30;SUZ US;SUZANO PAPEL E CELULO-SP;BR;ADR;;"1";NA;NA;10991.00;PROM;7391.31;"3";0;NA;81238;PROM;BR;0.000;0.000;1.139
"8537";BICE LATAM;2023-06-30;TIMB US;TIM PARTICIPACOES S.A;BR;ADR;;"1";NA;NA;2513.00;PROM;12257.38;"3";0;NA;30803;PROM;BR;0.000;0.000;0.432
"8684";SELECCION LATAM;2023-06-30;LASITEB1 MM EQUITY;SITIOS LATINOAMERICA SAB /MXN/;MX;ACE;;"1";NA;NA;2585.00;CA;322.99;"3";0;NA;835;PROM;US;0.000;0.000;0.028
"8684";SELECCION LATAM;2023-06-30;NTCO3 BZ EQUITY;NATURA  CO HOLDING SA;BR;ACE;;"1";NA;NA;10133.00;CA;2801.61;"3";0;NA;28389;PROM;US;0.001;0.000;0.939
"8684";SELECCION LATAM;2023-06-30;GCC* MM EQUITY;GRUPO CEMENTO CHIHUAHUA;MX;ACE;;"1";NA;NA;5258.00;CA;6865.15;"3";0;NA;36097;PROM;US;0.002;0.002;1.194
"8684";SELECCION LATAM;2023-06-30;ALSEA* MM EQUITY;ALSEA SAB DECV;MX;ACE;;"1";NA;NA;12339.00;CA;2598.42;"3";0;NA;32062;PROM;US;0.002;0.000;1.060
"8684";SELECCION LATAM;2023-06-30;AMXB MM EQUITY;AMERICA MOVIL SAB DE;MX;ACE;;"1";NA;NA;33722.85;CA;870.67;"3";0;NA;29361;PROM;US;0.000;0.000;0.971
"8684";SELECCION LATAM;2023-06-30;ALPEKA MM EQUITY;ALPEK SAB DE CV;MX;ACE;;"1";NA;NA;32376.00;CA;797.17;"3";0;NA;25809;PROM;US;0.002;0.000;0.853
"8684";SELECCION LATAM;2023-06-30;OMAB MM EQUITY;GRUPO AEROPORTUARIO DEL CENTRO;MX;ACE;;"1";NA;NA;3401.00;CA;8513.80;"3";0;NA;28955;PROM;US;0.001;0.000;0.957
"8684";SELECCION LATAM;2023-06-30;HYPE3 BZ EQUITY;HYPERA S A;BR;ACE;;"1";NA;NA;2518.00;CA;7700.23;"3";0;NA;19389;PROM;US;0.000;0.000;0.641
"8684";SELECCION LATAM;2023-06-30;RA MM EQUITY;BANREGIO GRUPO FINANCIERO S A;MX;ACE;;"1";NA;NA;11865.00;CA;5805.38;"3";0;NA;68881;PROM;US;0.004;0.000;2.278
"8684";SELECCION LATAM;2023-06-30;ASURB MM EQUITY;GRUPO AEROPORTUARIO DEL SUREST;MX;ACE;;"1";NA;NA;1462.00;CA;22338.20;"3";0;NA;32658;PROM;US;0.001;0.010;1.080
"8684";SELECCION LATAM;2023-06-30;PETR3 BZ EQUITY;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";NA;NA;15250.00;CA;5539.62;"3";0;NA;84479;PROM;US;0.000;0.000;2.793
"8684";SELECCION LATAM;2023-06-30;PETR4 BZ EQUITY;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";NA;NA;21207.00;CA;4942.14;"3";0;NA;104808;PROM;US;0.000;0.000;3.466
"8684";SELECCION LATAM;2023-06-30;VALE3 BZ EQUITY;VALE DO RIO DOCE;BR;ACE;;"1";NA;NA;17676.00;CA;10747.86;"3";0;NA;189979;PROM;US;0.000;0.000;6.282
"8684";SELECCION LATAM;2023-06-30;GENTERA* MM EQUITY;GENTERA SAB DE CV;MX;ACE;;"1";NA;NA;87504.36;CA;858.96;"3";0;NA;75163;PROM;US;0.006;0.000;2.485
"8684";SELECCION LATAM;2023-06-30;B3SA3 BZ EQUITY;B3 SA BRASIL BOLSA BALCAO;BR;ACE;;"1";NA;NA;36176.00;CA;2445.13;"3";0;NA;88455;PROM;US;0.001;0.000;2.925
"8684";SELECCION LATAM;2023-06-30;PRIO3 BZ EQUITY;PETRO RIO SA;BR;ACE;;"1";NA;NA;12224.00;CA;6205.71;"3";0;NA;75859;PROM;US;0.001;0.000;2.508
"8684";SELECCION LATAM;2023-06-30;EMBR3 BZ EQUITY;EMPRESA BRASILEIRA DE AERONAUT;BR;ACE;;"1";NA;NA;9450.00;CA;3102.85;"3";0;NA;29322;PROM;US;0.001;0.000;0.970
"8684";SELECCION LATAM;2023-06-30;EWW US EQUITY;ISHARES MSCI MEXICO INDEX FUND;MX;ETFA;;"1";NA;NA;920.00;CA;49847.22;"3";0;NA;45859;PROM;US;0.000;0.003;1.516
"8684";SELECCION LATAM;2023-06-30;GFNORTEO MM EQUITY;GRUPO FINANCIERO BANORTE S.A.B;MX;ACE;;"1";NA;NA;20035.00;CA;6610.04;"3";0;NA;132432;PROM;US;0.001;0.000;4.379
"8684";SELECCION LATAM;2023-06-30;CIEL3 BZ EQUITY;CIELO S.A.;BR;ACE;;"1";NA;NA;14861.00;CA;768.18;"3";0;NA;11416;PROM;US;0.001;0.000;0.377
"8684";SELECCION LATAM;2023-06-30;ORBIA* MM EQUITY;MEXICHEM S.A;MX;ACE;;"1";NA;NA;21747.00;CA;1726.35;"3";0;NA;37543;PROM;US;0.001;0.000;1.241
"8684";SELECCION LATAM;2023-06-30;AMX US EQUITY;AMERICA MOVIL S.A.;MX;ADR;;"1";NA;NA;5204.00;CA;17347.92;"3";0;NA;90279;PROM;US;0.000;0.000;2.985
"8684";SELECCION LATAM;2023-06-30;ITUB US EQUITY;ITAU UNIBANCO HOLDING;BR;ADR;;"1";NA;NA;674.00;CA;4729.79;"3";0;NA;3188;PROM;US;0.000;0.000;0.105
